latitude,longitude,gold_present,dist_to_faults_m,inv_dist_faults,fault_density,dist_to_dykes_m,inv_dist_dykes,dyke_density,structural_corridor,dist_to_etendeka_dykes_m,inv_dist_etendeka_dykes,dist_to_deposits_m,inv_dist_deposits,deposit_density,elevation_m,elevation_code,Au_ppb,As_ppm,Cu_ppm,Ag_ppm,log_Au_ppb,log_As_ppm,log_Cu_ppm,log_Ag_ppm,Au_ppb_anomaly,As_ppm_anomaly,slope_deg,aspect_deg
-20.10331483,17.25866047,0,11003.27174,9.09E-05,0,62227.94213,1.61E-05,0,1.46E-09,146960.6938,6.80E-06,22534.7308,4.44E-05,0,1550,16,0.727689571,0.2125081176,3.971842292,0.3631413307,-0.08213251692,-0.5051386971,0.6097909489,-0.3342864609,-0.2611680192,-0.1541404119,15.40279834,186.1691389
-20.10331483,17.30866047,0,12292.28738,8.13E-05,0,67591.15094,1.48E-05,0,1.20E-09,152249.3048,6.57E-06,27090.11283,3.69E-05,0,1450,15,7.613235118,1.054216634,37.30285706,0.9235991363,0.8872365699,0.06228732902,1.572904778,0.01012991076,-0.04566204715,-0.1236853114,9.423754907,285.0367131
-20.10331483,17.35866047,0,9293.53438,0.0001075901125,0.003183098862,72982.29642,1.37E-05,0,1.47E-09,157555.8984,6.35E-06,28952.9733,3.45E-05,0,1450,15,2.296699257,0.3903525184,4.21506999,0.3106740166,0.3796135412,-0.3094915899,0.6349878444,-0.3865027741,-0.2120606602,-0.1477055606,11.95231581,187.1225053
-20.10331483,17.40866047,0,6778.557143,0.0001475022599,0.003183098862,78395.61528,1.28E-05,0,1.88E-09,162878.7169,6.14E-06,28880.75454,3.46E-05,0,1450,15,11.47130697,2.119503824,19.17119869,2.937644449,1.063382415,0.3462558977,1.284908729,0.4825369391,0.07508910021,-0.08514058024,17.98454042,44.79208549
-20.10331483,17.45866047,0,2337.860075,0.0004275587115,0.003183098862,83826.81193,1.19E-05,0,5.10E-09,168216.2201,5.94E-06,29858.43771,3.35E-05,0,1450,15,33.29180548,5.544552038,26.02456555,1.281064845,1.523639902,0.7516294812,1.417049077,0.1402140705,0.7580339316,0.03878615397,13.10811474,238.9455146
-20.10331483,17.50866047,0,1778.3655,0.000561998083,0.003183098862,85918.06316,1.16E-05,0,6.54E-09,173567.0534,5.76E-06,31789.30044,3.15E-05,0,1450,15,19.74294586,3.92641377,93.38541657,1.876218863,1.297606148,0.6049184026,1.970743868,0.2958350404,0.3339774582,-0.01976209952,11.40685406,45.96438812
-20.10331483,17.55866047,0,5396.766109,0.0001852618249,0.003183098862,85969.19275,1.16E-05,0,2.15E-09,178930.0207,5.59E-06,34513.73556,2.90E-05,0,1450,15,2.227574213,0.8131324301,10.95976386,1.097327927,0.3669035371,-0.03946623286,1.043745854,0.0782131122,-0.2142241575,-0.1324083355,12.10208882,261.7739017
-20.10331483,17.60866047,0,7989.340254,0.000125151116,0.003183098862,86377.63382,1.16E-05,0,1.45E-09,184304.0629,5.43E-06,37860.81434,2.64E-05,0,1450,15,1.054859808,1.268887783,6.71687297,0.4253778978,0.06252926705,0.1363678477,0.8335852012,-0.2795282015,-0.2509281422,-0.1159179771,5.63689733,187.5799241
-20.10331483,17.65866047,0,11160.47522,8.96E-05,0,87138.36209,1.15E-05,0,1.03E-09,189688.2387,5.27E-06,35932.59565,2.78E-05,0,1350,14,0.7318509222,0.4693154,1.065520794,0.4376257625,-0.0799544976,-0.2446470684,0.066520026,-0.2695199285,-0.261037776,-0.1448484879,20.05049783,64.06998913
-20.10331483,17.70866047,0,7201.540668,0.0001388398964,0.006366197724,88242.26693,1.13E-05,0,1.57E-09,195081.7091,5.13E-06,34130.58232,2.93E-05,0,1350,14,12.03210948,2.580016775,7.775686359,1.693280574,1.083936321,0.4281375125,0.8962884125,0.2536482438,0.09264127374,-0.06847808017,7.897125965,52.72779057
-20.10331483,17.75866047,0,4547.229272,0.0002198657852,0.006366197724,89676.67587,1.12E-05,0,2.45E-09,200483.7238,4.99E-06,33169.96938,3.01E-05,0,1350,14,5.049830764,0.8037775307,26.71785688,0.6279926571,0.7117929573,-0.04393846009,1.428424069,-0.1378730012,-0.1258922836,-0.1327468189,11.99943244,163.0556008
-20.10331483,17.80866047,0,6682.040298,0.0001496324959,0.009549296586,91426.03414,1.09E-05,0,1.64E-09,205893.6104,4.86E-06,33124.04094,3.02E-05,0,1350,14,2.328303663,0.1177633198,8.702930851,1.619212459,0.385302995,-0.6620152713,0.9446272904,0.2353295498,-0.2110714955,-0.1575685135,11.00679676,237.2944298
-20.10331483,17.85866047,0,10094.55592,9.91E-05,0,93399.80959,1.07E-05,0,1.06E-09,211310.7643,4.73E-06,33996.50434,2.94E-05,0,1350,14,2.824767883,0.4317409411,18.22440301,0.5266667157,0.466091405,-0.2742999001,1.263029835,-0.2029633715,-0.1955330021,-0.1462080249,12.43641391,84.76202106
-20.10331483,17.90866047,0,13076.91346,7.65E-05,0,94833.43135,1.05E-05,0,8.06E-10,216734.6406,4.61E-06,35693.69906,2.80E-05,0,1350,14,8.58934972,0.8580521367,37.18120071,2.103278401,0.9389872766,-0.01861085619,1.571489891,0.3430693771,-0.01511130503,-0.1307830291,13.15664886,264.0808946
-20.10331483,17.95866047,0,16485.07789,6.07E-05,0,96565.21097,1.04E-05,0,6.28E-10,222164.7468,4.50E-06,37488.04293,2.67E-05,0,1350,14,6.077517418,1.923029739,42.5873091,1.482167161,0.7908139786,0.306002267,1.630298779,0.1992523662,-0.09372742315,-0.09224949967,8.929277229,77.90693925
-20.10331483,18.00866047,0,20835.42465,4.80E-05,0,98579.43619,1.01E-05,0,4.87E-10,227600.6371,4.39E-06,39978.38881,2.50E-05,0,1350,14,4.248961531,6.753347751,5.560252209,1.056054315,0.6383855661,0.8359027692,0.7528357829,0.06297823897,-0.1509581409,0.08252337917,4.258101021,164.2258383
-20.10331483,18.05866047,0,25653.01245,3.90E-05,0,100768.7129,9.92E-06,0,3.87E-10,233041.9068,4.29E-06,43044.10275,2.32E-05,0,1250,13,5.158653376,1.041097873,61.44581227,1.023940134,0.7208745452,0.05732289586,1.789198508,0.05074317924,-0.1224863192,-0.1241599807,14.60351464,181.0905821
-20.10331483,18.10866047,0,28842.64962,3.47E-05,0,103154.2795,9.69E-06,0,3.36E-10,238488.1876,4.19E-06,46571.69732,2.15E-05,0,1250,13,3.258956276,0.2284283415,15.81452217,1.151816852,0.5262043506,-0.4835593728,1.201793604,0.09754079388,-0.1819436371,-0.1535643787,0.423298878,323.9371668
-20.10331483,18.15866047,0,31346.98683,3.19E-05,0,105777.5131,9.45E-06,0,3.02E-10,243939.1439,4.10E-06,50464.40528,1.98E-05,0,1250,13,3.679112588,0.9061642706,18.17628162,0.7762596337,0.5773898307,0.002668891229,1.261887841,-0.05736719431,-0.1687934526,-0.1290422129,11.55216099,10.88361157
-20.10331483,18.20866047,0,34010.58681,2.94E-05,0,108621.1957,9.21E-06,0,2.71E-10,249394.4691,4.01E-06,54644.25322,1.83E-05,0,1250,13,3.391472429,0.6539230748,2.855109033,0.5273165042,0.543008617,-0.1226729644,0.4705735094,-0.2025132864,-0.1777961048,-0.1381689246,2.076111052,273.7986668
-20.10331483,18.25866047,0,36024.58376,2.78E-05,0,111668.4873,8.95E-06,0,2.49E-10,254853.8827,3.92E-06,59050.29737,1.69E-05,0,1250,13,2.71840012,2.874631786,18.10599164,0.3065151915,0.4500026486,0.4734332144,1.260214339,-0.3909232202,-0.1988621338,-0.0578181788,3.860808282,257.6751823
-20.10331483,18.30866047,0,38189.9395,2.62E-05,0,114903.1894,8.70E-06,0,2.28E-10,260317.1274,3.84E-06,63635.57047,1.57E-05,0,1250,13,5.774307775,0.2627397277,8.176431928,0.671028354,0.7689566969,-0.4404048774,0.9178431474,-0.1129296508,-0.103217374,-0.1523229077,22.34901593,169.1145915
-20.10331483,18.35866047,0,40549.55903,2.47E-05,0,118309.9312,8.45E-06,0,2.08E-10,265783.967,3.76E-06,68364.01859,1.46E-05,0,1250,13,3.901263139,0.433637073,14.50150165,1.149809357,0.6021971133,-0.2727540066,1.164397522,0.09684377191,-0.1618405147,-0.1461394182,0.9205228001,263.7577545
-20.10331483,18.40866047,0,43274.7416,2.31E-05,0,121874.2865,8.21E-06,0,1.90E-10,271254.1842,3.69E-06,73207.90427,1.37E-05,0,1250,13,1.126698939,0.7225826382,31.21478218,0.4169666521,0.08873798981,-0.08482046114,1.495749395,-0.286537471,-0.2486796984,-0.1356846514,10.31288741,95.44865636
-20.10331483,18.45866047,0,46357.19023,2.16E-05,0,125582.8356,7.96E-06,0,1.72E-10,276727.5785,3.61E-06,78145.76417,1.28E-05,0,1250,13,4.61299347,0.28768402,19.5436674,0.296947342,0.673296838,-0.4115220998,1.293222572,-0.4012671018,-0.1395645547,-0.1514203614,6.605349033,144.5735647
-20.10331483,18.50866047,0,49868.62652,2.01E-05,0,129423.1838,7.73E-06,0,1.55E-10,282203.9653,3.54E-06,83160.86019,1.20E-05,0,1250,13,3.480750621,1.851183662,14.73158633,0.6297239604,0.5539740759,0.2902981507,1.171187604,-0.1368413935,-0.1750018478,-0.09484906883,15.31257847,281.9200618
-20.10331483,18.55866047,0,53725.00103,1.86E-05,0,133383.9473,7.50E-06,0,1.40E-10,287683.1735,3.48E-06,88240.02423,1.13E-05,0,1250,13,5.009889049,0.7717079601,20.68496158,1.209175259,0.7084114704,-0.0596289882,1.317749226,0.1169977893,-0.1271423919,-0.1339071755,8.814372859,28.78025913
-20.10331483,18.60866047,0,57857.38121,1.73E-05,0,137454.7172,7.28E-06,0,1.26E-10,293165.045,3.41E-06,93372.80164,1.07E-05,0,1250,13,2.44927775,2.047963505,5.745572963,0.354580134,0.4064171554,0.3320268981,0.7668270857,-0.3423895477,-0.2072852105,-0.08772908634,20.65843557,233.6317884
-20.10331483,18.65866047,0,62210.78994,1.61E-05,0,141626.0081,7.06E-06,0,1.13E-10,298649.4332,3.35E-06,98550.8158,1.01E-05,0,1250,13,6.121090985,1.746419324,4.761964748,1.01849223,0.7938665531,0.2663303366,0.6868118057,0.04863297139,-0.09236364392,-0.09863970226,4.96778791,135.9892255
-20.10331483,18.70866047,0,66741.98986,1.50E-05,0,145889.1979,6.85E-06,0,1.03E-10,304136.2018,3.29E-06,103767.295,9.64E-06,0,1250,13,2.55637812,0.6529293865,17.44782477,0.534755317,0.4242898944,-0.1232457522,1.244223289,-0.1973936526,-0.2039331494,-0.1382048787,3.396873171,183.9191833
-20.10331483,18.75866047,0,71417.14805,1.40E-05,0,150236.4634,6.66E-06,0,9.32E-11,309625.2243,3.23E-06,109016.7176,9.17E-06,0,1250,13,5.606236788,3.057119803,17.35352703,1.002361006,0.7563497894,0.4992910623,1.241883203,0.04232384253,-0.1084777127,-0.05121531002,9.138456293,201.5339181
-20.10331483,18.80866047,0,76209.77536,1.31E-05,0,154660.7152,6.47E-06,0,8.48E-11,315116.383,3.17E-06,114294.5446,8.75E-06,0,1250,13,1.722072462,0.5259102613,24.79770287,0.9729204323,0.2605656444,-0.2034879285,1.39615928,0.03056751591,-0.2300455105,-0.1428007455,2.573683437,144.6383373
-20.10331483,18.85866047,0,81099.04861,1.23E-05,0,159155.5331,6.28E-06,0,7.75E-11,320609.5681,3.12E-06,119597.0156,8.36E-06,0,1250,13,1.84549207,0.1606408407,4.36598257,1.206574135,0.2890294648,-0.5839575322,0.6499170237,0.1161340567,-0.2261826848,-0.1560170985,6.546413503,0.05935229806
-20.10331483,18.90866047,0,86068.49894,1.16E-05,0,163715.105,6.11E-06,0,7.10E-11,326104.6771,3.07E-06,124920.9924,8.00E-06,0,1250,13,4.963209079,0.8833802834,5.328862522,1.93812485,0.7044258615,-0.007278503473,0.7347088439,0.3092307843,-0.1286033963,-0.129866594,7.396851855,201.1811414
-20.10331483,18.95866047,0,91105.00719,1.10E-05,0,168334.1691,5.94E-06,0,6.52E-11,331601.6145,3.02E-06,130263.8382,7.68E-06,0,1250,13,1.95077476,0.1148493586,16.45106813,0.9647185513,0.3119179636,-0.6678659386,1.218826026,0.02723482114,-0.222887514,-0.1576739479,17.14339356,265.1546409
-20.10331483,19.00866047,0,96198.04135,1.04E-05,0,173007.9605,5.78E-06,0,6.01E-11,337100.2908,2.97E-06,135623.3231,7.37E-06,0,1250,13,24.6748053,3.1150194,19.56865207,1.84657269,1.39401025,0.5071835978,1.293774598,0.289270626,0.4883363475,-0.04912035909,4.732432109,271.538128
-20.10331483,19.05866047,0,101339.0793,9.87E-06,0,177732.1616,5.63E-06,0,5.55E-11,342600.6222,2.92E-06,140997.5495,7.09E-06,0,1250,13,4.789590833,0.1690477036,4.220298644,0.3928500305,0.6892725184,-0.5701707104,0.6355137688,-0.3072852122,-0.1340373548,-0.1557129174,16.30582804,326.4634379
-20.05331483,12.25866047,0,78699.96482,1.27E-05,0,140428.9544,7.12E-06,0,9.05E-11,79370.99339,1.26E-05,149356.27,6.70E-06,0,600,12,2.786882217,8.653190982,6.988961758,0.4485421241,0.4604290654,0.9421664042,0.8505826335,-0.2607900161,-0.1967187596,0.1512644165,12.94578006,185.0092765
-20.05331483,12.30866047,0,73811.06775,1.35E-05,0,135729.9212,7.37E-06,0,9.98E-11,74659.0706,1.34E-05,144684.2216,6.91E-06,0,600,12,6.171246089,1.801049663,7.18761608,2.495864847,0.7973538432,0.2789934624,0.8625854855,0.4142820773,-0.0907938737,-0.09666304118,5.598360072,207.3903042
-20.05331483,12.35866047,0,69022.22816,1.45E-05,0,131097.4324,7.63E-06,0,1.11E-10,70069.99395,1.43E-05,140076.2564,7.14E-06,0,600,12,1.680883571,0.8582740328,2.539542674,0.6212528534,0.2506355276,-0.01851028018,0.4215286877,-0.1419124557,-0.2313346534,-0.1307750004,8.853911972,199.8096499
-20.05331483,12.40866047,0,64355.78637,1.55E-05,0,126538.7967,7.90E-06,0,1.23E-10,65629.53819,1.52E-05,135538.9103,7.38E-06,0,600,12,6.841553472,0.8891945396,24.50903622,0.787538317,0.8414566735,-0.004718289639,1.391094606,-0.05181288839,-0.06981438221,-0.1296562198,8.037874418,294.6946009
-20.05331483,12.45866047,0,59792.19605,1.67E-05,0,122062.2887,8.19E-06,0,1.37E-10,61369.97241,1.63E-05,131079.5171,7.63E-06,0,600,12,6.654113453,3.372570133,27.22297355,0.5413405315,0.8295683515,0.5406510256,1.436527962,-0.1929113126,-0.07568093895,-0.03980153517,11.10507316,19.57330717
-20.05331483,12.50866047,0,54990.22905,1.82E-05,0,117677.2816,8.50E-06,0,1.55E-10,57331.62952,1.74E-05,126692.7448,7.89E-06,0,600,12,9.521325884,6.184913422,16.0771987,1.447796634,0.9832349249,0.7982992995,1.20890332,0.1897138978,0.01405797832,0.06195601617,4.512003321,168.6566817
-20.05331483,12.55866047,0,49741.98024,2.01E-05,0,113394.3909,8.82E-06,0,1.77E-10,53564.56826,1.87E-05,122379.2324,8.17E-06,0,600,12,1.749256401,1.33671216,38.57477589,0.6386498521,0.2669971306,0.1573697676,1.587427806,-0.1315613848,-0.229194699,-0.113463923,8.466749607,219.7902855
-20.05331483,12.60866047,0,44566.9037,2.24E-05,0,109225.6296,9.16E-06,0,2.05E-10,48589.6921,2.06E-05,118168.9741,8.46E-06,0,600,12,0.8003297197,0.220784508,4.88421899,0.2983819108,-0.04559841362,-0.4937866138,0.6975971155,-0.3997003897,-0.258894505,-0.1538409516,14.56695833,32.82990766
-20.05331483,12.65866047,0,39493.77436,2.53E-05,0,105184.5684,9.51E-06,0,2.41E-10,43069.54451,2.32E-05,114073.4035,8.77E-06,0,600,12,1.476766571,1.221498529,13.52406555,0.4474294864,0.1977674039,0.121066684,1.134306725,-0.2616718138,-0.2377231715,-0.1176326378,7.059825972,308.5258539
-20.05331483,12.70866047,0,34567.50671,2.89E-05,0,101286.4932,9.87E-06,0,2.86E-10,37558.19684,2.66E-05,110105.3191,9.08E-06,0,600,12,2.051187736,0.3347253529,2.788951776,0.6929822024,0.3326783134,-0.3617850313,0.4607402924,-0.1007365598,-0.219744757,-0.1497182894,9.597557073,337.2586727
-20.05331483,12.75866047,0,29860.87453,3.35E-05,0,97548.5468,1.03E-05,0,3.43E-10,32060.1877,3.12E-05,106279.0018,9.41E-06,0,600,12,14.40318486,6.273840077,10.07119229,1.83888106,1.161463383,0.8044011626,1.007371865,0.2875511682,0.1668519375,0.06517360296,16.3848427,117.7732912
-20.05331483,12.80866047,0,25495.80623,3.92E-05,0,93989.83592,1.06E-05,0,4.17E-10,26583.79434,3.76E-05,102610.3121,9.75E-06,0,600,12,24.43533616,7.683614624,77.85732163,0.9724076157,1.389792013,0.8911813254,1.89185691,0.03035988948,0.4808413668,0.1161827406,11.79220539,66.71203789
-20.05331483,12.85866047,0,20987.81945,4.76E-05,0,90631.4765,1.10E-05,0,5.26E-10,21145.81773,4.73E-05,99116.75482,1.01E-05,0,600,12,3.854455846,0.3566028607,33.72204822,1.481563918,0.5970867308,-0.3404613719,1.529199904,0.1990867484,-0.163305504,-0.1489267069,10.22476635,243.8040754
-20.05331483,12.90866047,0,16119.64702,6.20E-05,0,87496.54168,1.14E-05,0,7.09E-10,15786.00941,6.33E-05,95817.48804,1.04E-05,0,600,12,2.807576525,0.1349695546,9.405847192,0.8667902844,0.4635311538,-0.6289884064,0.9779908286,-0.01466772259,-0.1960710626,-0.1569459493,4.623525626,262.4629239
-20.05331483,12.95866047,0,11296.15828,8.85E-05,0,84609.86988,1.18E-05,0,1.05E-09,10623.35064,9.41E-05,92733.25154,1.08E-05,0,600,12,2.137544906,0.4749550322,15.93963406,0.6163719479,0.34977176,-0.2403661206,1.205194456,-0.1448614288,-0.2170419231,-0.144644432,13.86065077,46.7554203
-20.05331483,13.00866047,0,5921.567577,0.0001688456885,0.01909859317,81997.68507,1.22E-05,0,2.06E-09,5255.617352,0.0001902364074,89886.18285,1.11E-05,0,600,12,10.50800891,2.34340383,27.8762098,0.720878905,1.025633876,0.3879952503,1.446788876,-0.0857209047,0.04493949419,-0.07703932304,13.79718449,146.4553618
-20.05331483,13.05866047,0,1072.464763,0.0009315629485,0.02228169203,79686.98533,1.25E-05,0,1.17E-08,777.2406733,0.001284949546,87299.48909,1.15E-05,0,50,1,109.073998,24.95766582,108.4590769,3.444959681,2.038119215,1.398940613,2.035666142,0.5496113,3.129888849,0.7412007308,14.32535744,345.1533685
-20.05331483,13.10866047,0,2062.592351,0.0004845918331,0.02228169203,77704.67107,1.29E-05,0,6.24E-09,4012.655366,0.0002491494433,84996.94537,1.18E-05,0,50,1,56.97594734,48.78402867,22.48734355,2.87990202,1.756453129,1.68916699,1.353865157,0.4742019846,1.499307659,1.603297599,13.95497505,300.731604
-20.05331483,13.15866047,0,1001.525986,0.0009974803787,0.01273239545,75848.15629,1.32E-05,0,1.32E-08,7131.527366,0.0001402027568,83002.20268,1.20E-05,0,50,1,38.85584246,46.10126072,325.8254995,2.153620324,1.590572601,1.664653827,2.51311834,0.3528807505,0.9321789127,1.506228404,16.66935677,193.8083385
-20.05331483,13.20866047,0,6499.733955,0.0001538287841,0.009549296586,72996.64788,1.37E-05,0,2.11E-09,2089.168517,0.0004784303236,81337.90984,1.23E-05,0,150,2,13.14694596,7.600339412,328.0948596,1.3157767,1.122115765,0.8865098682,2.516131775,0.1509947607,0.1275337769,0.113169637,10.41168231,249.7712101
-20.05331483,13.25866047,0,5359.849508,0.0001865375998,0.009549296586,70467.60525,1.42E-05,0,2.65E-09,2132.268775,0.0004687641856,80024.68684,1.25E-05,0,250,3,11.48208278,6.189297319,13.78464576,0.7383944017,1.063786665,0.798602126,1.142534804,-0.07655163034,0.07542636485,0.06211463642,12.68371634,45.1322687
-20.05331483,13.30866047,0,2223.649081,0.0004495090972,0.003183098862,68296.86068,1.46E-05,0,6.58E-09,6041.598868,0.0001654917068,79080.02548,1.26E-05,0,350,4,8.770343172,2.426003338,17.78824844,0.7807109867,0.947940422,0.4024339202,1.252567818,-0.0551665859,-0.009446514996,-0.0740506681,10.57872379,208.4047425
-20.05331483,13.35866047,0,4939.701117,0.0002024004238,0.01591549431,66519.50066,1.50E-05,0,3.04E-09,4945.654132,0.0002021568465,78517.22969,1.27E-05,0,350,4,2.555398602,0.9135480874,20.07301872,0.5476525461,0.4241297223,0.005844358445,1.304770892,-0.1886579228,-0.2039638066,-0.1287750481,14.12459514,267.0883864
-20.05331483,13.40866047,0,364.5740994,0.002735423548,0.01591549431,65167.7202,1.53E-05,0,4.20E-08,6644.520595,0.0001504773006,78344.52939,1.28E-05,0,350,4,14.45051175,6.653169404,54.46026538,0.593008523,1.162878268,0.8295076442,1.736876474,-0.1592614242,0.1683331893,0.07889867829,7.467457367,91.85475479
-20.05331483,13.45866047,0,4456.083551,0.0002243619597,0.01273239545,64268.37905,1.56E-05,0,3.49E-09,11161.92983,8.96E-05,78564.49715,1.27E-05,0,450,5,8.841440296,3.047432213,13.26169252,1.207440821,0.951407481,0.4979563854,1.125861473,0.1164220406,-0.007221294826,-0.05156583104,16.8978659,276.1594995
-20.05331483,13.50866047,0,10005.91691,9.99E-05,0,63840.60098,1.57E-05,0,1.57E-09,16328.89161,6.12E-05,79173.8602,1.26E-05,0,450,5,0.7484141558,0.4055704284,10.34255771,0.4549775823,-0.07139209389,-0.2962183365,1.018806884,-0.2557245594,-0.2605193747,-0.1471549389,12.95888044,217.8398036
-20.05331483,13.55866047,0,15543.07792,6.43E-05,0,63893.85826,1.57E-05,0,1.01E-09,21685.97991,4.61E-05,78857.03685,1.27E-05,0,450,5,2.398333195,0.752285812,9.067818346,0.7419300764,0.3976503584,-0.06941474118,0.9622659995,-0.07472397584,-0.2088796892,-0.1346099169,18.56074568,89.02077699
-20.05331483,13.60866047,0,19953.39596,5.01E-05,0,64426.95796,1.55E-05,0,7.78E-10,27120.76231,3.69E-05,77207.50689,1.30E-05,0,550,6,1.197830027,0.218728539,2.920549775,1.044026823,0.1132178179,-0.496579048,0.4800859968,0.05843620714,-0.2464534153,-0.1539153416,7.188123269,166.2080591
-20.05331483,13.65866047,0,14413.16281,6.94E-05,0,65428.17207,1.53E-05,0,1.06E-09,32594.39786,3.07E-05,75928.72303,1.32E-05,0,550,6,7.798998393,3.035145772,14.52459171,0.3933518178,0.8975720255,0.4962577386,1.16508375,-0.3068432673,-0.03984796967,-0.05201038494,13.5533147,180.8608259
-20.05331483,13.70866047,0,8872.929663,0.0001126896469,0.003183098862,62897.53731,1.59E-05,0,1.79E-09,38090.14039,2.63E-05,75039.6418,1.33E-05,0,650,7,1.976194333,0.4676470455,11.94236543,0.5849435171,0.3172680013,-0.2459216182,1.080711802,-0.1643452405,-0.2220919242,-0.1449088531,15.65639132,23.1951818
-20.05331483,13.75866047,0,3332.696511,0.0002999673175,0.003183098862,57553.12082,1.74E-05,0,5.21E-09,43599.63095,2.29E-05,71250.33496,1.40E-05,0,650,7,9.988102915,12.78785566,29.36602362,0.8693575773,1.003809504,1.110180663,1.469321533,-0.01351599054,0.02866731279,0.3008668334,15.06181663,261.7909325
-20.05331483,13.80866047,0,2207.53664,0.0004527885035,0.003183098862,52251.58594,1.91E-05,0,8.67E-09,49118.24348,2.04E-05,65855.22644,1.52E-05,0,750,8,4.583441138,0.8956993181,7.417486805,1.336385318,0.6705650664,-0.001871790305,0.8760726745,0.1572709573,-0.1404894929,-0.1294208608,11.91718513,183.1444786
-20.05331483,13.85866047,0,5270.759242,0.000189689998,0.006366197724,47007.44356,2.13E-05,0,4.04E-09,50245.81557,1.99E-05,60488.15145,1.65E-05,0,750,8,25.02505982,130.8924612,26.7757816,0.7274325439,1.400107104,2.117246302,1.429361103,-0.08226740181,0.4992987237,4.574184216,10.66783788,77.46410993
-20.05331483,13.90866047,0,279.1132935,0.003569984086,0.003183098862,41842.27846,2.39E-05,0,8.53E-08,44826.32034,2.23E-05,55157.29402,1.81E-05,0,950,10,2.757285016,4.257630173,21.616059,0.6936986415,0.4559535637,0.6392503695,1.336781013,-0.100344363,-0.1976451021,-0.00777786904,5.961394661,15.12420994
-20.05331483,13.95866047,0,5828.985829,0.0001715270035,0.006366197724,36789.37053,2.72E-05,0,4.66E-09,39443.1364,2.54E-05,49874.26893,2.01E-05,0,950,10,7.512121557,0.7252073421,29.42422515,0.8696399309,0.8815057148,-0.08343691663,1.470178509,-0.01338950805,-0.04882673121,-0.1355896831,11.49725613,264.9523813
-20.05331483,14.00866047,0,3491.434607,0.0002863332066,0.003183098862,31902.10496,3.13E-05,0,8.98E-09,34113.45808,2.93E-05,44656.05579,2.24E-05,0,1450,15,1.943799001,2.036218058,9.224385522,0.4595645081,0.3104381824,0.3296455819,0.9696202214,-0.2521498396,-0.2231058435,-0.08815406573,6.097643403,69.62121126
-20.05331483,14.05866047,0,1921.260243,0.000520220924,0.003183098862,27269.68679,3.67E-05,0,1.91E-08,28866.93673,3.46E-05,39528.33081,2.53E-05,0,1250,13,5.959921874,1.575170712,15.3469549,1.035215399,0.7824670252,0.2240590713,1.188842878,0.05507827379,-0.0974079655,-0.1048359015,12.45769809,331.952437
-20.05331483,14.10866047,0,7333.955094,0.0001363334863,0.003183098862,23041.21101,4.34E-05,0,5.92E-09,23758.72575,4.21E-05,34531.4285,2.90E-05,0,1150,12,4.837978117,2.551882621,38.52157811,0.7876419076,0.693549161,0.4235542972,1.586830015,-0.0517622019,-0.1325229144,-0.06949604361,4.796131851,279.5667066
-20.05331483,14.15866047,0,7195.884109,0.0001389490208,0.003183098862,19461.75544,5.14E-05,0,7.14E-09,18901.29792,5.29E-05,29731.38361,3.36E-05,0,950,10,5.237368591,7.593494193,39.28924216,0.5361380247,0.7273271956,0.8861236303,1.595377625,-0.196448644,-0.1200226656,0.11292196,9.530126601,271.3161184
-20.05331483,14.20866047,0,5118.648371,0.0001953259145,0.006366197724,16828.1624,5.94E-05,0,1.16E-08,14548.06092,6.87E-05,25240.75651,3.96E-05,0,850,9,6.945505203,0.9587460314,12.45945223,0.5615484456,0.8479121399,0.02479179543,1.098970698,-0.1794383467,-0.06656086822,-0.1271396744,14.59647476,298.3670031
-20.05331483,14.25866047,0,2012.926227,0.0004965425182,0.009549296586,14659.90446,6.82E-05,0,3.39E-08,11297.70287,8.85E-05,21256.56149,4.70E-05,0,850,9,12.87829929,2.427688239,2.330680589,0.5846719014,1.113217785,0.4027235077,0.3857278928,-0.164517495,0.1191255888,-0.0739897042,10.26392502,93.46539533
-20.05331483,14.30866047,0,320.3822874,0.003111559159,0.01273239545,13480.45527,7.42E-05,0,2.31E-07,10258.41623,9.75E-05,17490.74677,5.72E-05,0.002387324146,850,9,10.27365544,6.539080477,5.622486911,1.068173434,1.015931819,0.8221079331,0.757584808,0.06750732564,0.03760462562,0.07477065809,12.87313272,320.1051772
-20.05331483,14.35866047,0,1626.720735,0.0006143560001,0.01273239545,13017.68625,7.68E-05,0,4.72E-08,12018.19941,8.32E-05,14059.42849,7.11E-05,0.003183098862,950,10,14.49508323,3.009665746,7.817075145,1.23016993,1.164206576,0.4927137098,0.8985647671,0.1239071259,0.1697282014,-0.05293231543,12.76114639,33.55633159
-20.05331483,14.40866047,0,2370.912229,0.0004216007607,0.01273239545,7687.687389,0.0001300612119,0,5.48E-08,15660.27237,6.39E-05,10795.56924,9.26E-05,0.003978873577,850,9,21.02440618,0.6808762688,27.71865748,0.7227720889,1.324784509,-0.1074177754,1.444336167,-0.0847204494,0.3740850065,-0.1371936912,11.17123017,204.0736204
-20.05331483,14.45866047,0,7862.27839,0.0001271734193,0.009549296586,3050.298474,0.0003277293285,0.01273239545,4.17E-08,20190.49638,4.95E-05,9850.182801,0.0001015106531,0.003978873577,850,9,17.83605027,14.00912871,45.19810594,1.990105625,1.253726812,1.149500195,1.656080043,0.320168234,0.2742948395,0.3450555197,5.364753083,264.6294183
